date,fund_id,nav
2023-09-28,DEMO-AL01,1.6510722554
2023-09-29,DEMO-AL01,1.6175888098
2023-10-02,DEMO-AL01,1.6141615864
2023-10-03,DEMO-AL01,1.6193209938
2023-10-04,DEMO-AL01,1.6107963681
2023-10-05,DEMO-AL01,1.5808573018
2023-10-06,DEMO-AL01,1.5673786756
2023-10-09,DEMO-AL01,1.5801048868
2023-10-10,DEMO-AL01,1.6015106606
2023-10-11,DEMO-AL01,1.5821821700
2023-10-12,DEMO-AL01,1.5467857435
2023-10-13,DEMO-AL01,1.5330846089
2023-10-16,DEMO-AL01,1.5059114111
2023-10-17,DEMO-AL01,1.5339409224
2023-10-18,DEMO-AL01,1.4939943121
2023-10-19,DEMO-AL01,1.4691259096
2023-10-20,DEMO-AL01,1.4808260733
2023-10-23,DEMO-AL01,1.4853163042
2023-10-24,DEMO-AL01,1.4985354881
2023-10-25,DEMO-AL01,1.4924800253
2023-10-26,DEMO-AL01,1.4926425107
2023-10-27,DEMO-AL01,1.5383840792
2023-10-30,DEMO-AL01,1.5758609820
2023-10-31,DEMO-AL01,1.5752021992
2023-11-01,DEMO-AL01,1.5922505218
2023-11-02,DEMO-AL01,1.6287197470
2023-11-03,DEMO-AL01,1.6117053192
2023-11-06,DEMO-AL01,1.6770837530
2023-11-07,DEMO-AL01,1.6457951578
2023-11-08,DEMO-AL01,1.6463758697
2023-11-09,DEMO-AL01,1.6413119857
2023-11-10,DEMO-AL01,1.6462528272
2023-11-13,DEMO-AL01,1.6694323352
2023-11-14,DEMO-AL01,1.7054871581
2023-11-15,DEMO-AL01,1.6488348628
2023-11-16,DEMO-AL01,1.6425700681
2023-11-17,DEMO-AL01,1.6457004197
2023-11-20,DEMO-AL01,1.6669396519
2023-11-21,DEMO-AL01,1.6560589943
2023-11-22,DEMO-AL01,1.6448895285
2023-11-23,DEMO-AL01,1.7124967344
2023-11-24,DEMO-AL01,1.7128675902
2023-11-27,DEMO-AL01,1.7255436817
2023-11-28,DEMO-AL01,1.7308019355
2023-11-29,DEMO-AL01,1.7090773832
2023-11-30,DEMO-AL01,1.6735538421
2023-12-01,DEMO-AL01,1.6525432167
2023-12-04,DEMO-AL01,1.6418886548
2023-12-05,DEMO-AL01,1.6195054245
2023-12-06,DEMO-AL01,1.6013827851
2023-12-07,DEMO-AL01,1.5922447222
2023-12-08,DEMO-AL01,1.5890404789
2023-12-11,DEMO-AL01,1.5757066643
2023-12-12,DEMO-AL01,1.5577921786
2023-12-13,DEMO-AL01,1.5789502870
2023-12-14,DEMO-AL01,1.5639774971
2023-12-15,DEMO-AL01,1.5346612330
2023-12-18,DEMO-AL01,1.5579268490
2023-12-19,DEMO-AL01,1.5155265943
2023-12-20,DEMO-AL01,1.5361713233
2023-12-21,DEMO-AL01,1.5526164630
2023-12-22,DEMO-AL01,1.6030659245
2023-12-25,DEMO-AL01,1.6306714041
2023-12-26,DEMO-AL01,1.6135557875
2023-12-27,DEMO-AL01,1.5982598491
2023-12-28,DEMO-AL01,1.6334869326
2023-12-29,DEMO-AL01,1.6318958630
2024-01-01,DEMO-AL01,1.6153615827
2024-01-02,DEMO-AL01,1.6066250247
2024-01-03,DEMO-AL01,1.5756941142
2024-01-04,DEMO-AL01,1.5755545324
2024-01-05,DEMO-AL01,1.5535397161
2024-01-08,DEMO-AL01,1.5173462127
2024-01-09,DEMO-AL01,1.5053140498
2024-01-10,DEMO-AL01,1.4764156387
2024-01-11,DEMO-AL01,1.5119215227
2024-01-12,DEMO-AL01,1.5191022899
2024-01-15,DEMO-AL01,1.5265917564
2024-01-16,DEMO-AL01,1.5194898229
2024-01-17,DEMO-AL01,1.5036380295
2024-01-18,DEMO-AL01,1.4776050064
2024-01-19,DEMO-AL01,1.4316603367
2024-01-22,DEMO-AL01,1.4658331684
2024-01-23,DEMO-AL01,1.4344042539
2024-01-24,DEMO-AL01,1.4612654681
2024-01-25,DEMO-AL01,1.4700206294
2024-01-26,DEMO-AL01,1.4735045772
2024-01-29,DEMO-AL01,1.4173728580
2024-01-30,DEMO-AL01,1.4058837937
2024-01-31,DEMO-AL01,1.3730536662
2024-02-01,DEMO-AL01,1.3519039201
2024-02-02,DEMO-AL01,1.3614180235
2024-02-05,DEMO-AL01,1.3770086565
2024-02-06,DEMO-AL01,1.3567479553
2024-02-07,DEMO-AL01,1.3587182719
2024-02-08,DEMO-AL01,1.3520538588
2024-02-09,DEMO-AL01,1.3782090884
2024-02-12,DEMO-AL01,1.3932830515
2024-02-13,DEMO-AL01,1.3953135218
2024-02-14,DEMO-AL01,1.3882225458
2024-02-15,DEMO-AL01,1.3735124216
2024-02-16,DEMO-AL01,1.3629824071
2024-02-19,DEMO-AL01,1.3837323625
2024-02-20,DEMO-AL01,1.4197587613
2024-02-21,DEMO-AL01,1.4541571632
2024-02-22,DEMO-AL01,1.4489259567
2024-02-23,DEMO-AL01,1.4350943314
2024-02-26,DEMO-AL01,1.4781722997
2024-02-27,DEMO-AL01,1.4810779861
2024-02-28,DEMO-AL01,1.4775867473
2024-02-29,DEMO-AL01,1.4806716456
2024-03-01,DEMO-AL01,1.4742115349
2024-03-04,DEMO-AL01,1.4439410349
2024-03-05,DEMO-AL01,1.4292147198
2024-03-06,DEMO-AL01,1.4429632381
2024-03-07,DEMO-AL01,1.4570053636
2024-03-08,DEMO-AL01,1.4176124870
2024-03-11,DEMO-AL01,1.3902151816
2024-03-12,DEMO-AL01,1.3932817876
2024-03-13,DEMO-AL01,1.4109453136
2024-03-14,DEMO-AL01,1.4124998778
2024-03-15,DEMO-AL01,1.4085332810
2024-03-18,DEMO-AL01,1.4205281306
2024-03-19,DEMO-AL01,1.4006653490
2024-03-20,DEMO-AL01,1.3349451075
2024-03-21,DEMO-AL01,1.3086199942
2024-03-22,DEMO-AL01,1.3504750447
2024-03-25,DEMO-AL01,1.3573734515
2024-03-26,DEMO-AL01,1.3601061579
2024-03-27,DEMO-AL01,1.4092332612
2024-03-28,DEMO-AL01,1.3944320735
2024-03-29,DEMO-AL01,1.4199017856
2024-04-01,DEMO-AL01,1.4326016139
2024-04-02,DEMO-AL01,1.4180781160
2024-04-03,DEMO-AL01,1.4398841016
2024-04-04,DEMO-AL01,1.4617587029
2024-04-05,DEMO-AL01,1.4711058381
2024-04-08,DEMO-AL01,1.4416746596
2024-04-09,DEMO-AL01,1.4418273260
2024-04-10,DEMO-AL01,1.4299142914
2024-04-11,DEMO-AL01,1.4166628269
2024-04-12,DEMO-AL01,1.3921580617
2024-04-15,DEMO-AL01,1.3825417269
2024-04-16,DEMO-AL01,1.4210595652
2024-04-17,DEMO-AL01,1.4128481499
2024-04-18,DEMO-AL01,1.4345750256
2024-04-19,DEMO-AL01,1.4478759603
2024-04-22,DEMO-AL01,1.4724106298
2024-04-23,DEMO-AL01,1.4282135983
2024-04-24,DEMO-AL01,1.4347147555
2024-04-25,DEMO-AL01,1.4115027602
2024-04-26,DEMO-AL01,1.3892594472
2024-04-29,DEMO-AL01,1.3537795637
2024-04-30,DEMO-AL01,1.3776091248
2024-05-01,DEMO-AL01,1.4002255221
2024-05-02,DEMO-AL01,1.3967332210
2024-05-03,DEMO-AL01,1.4114740471
2024-05-06,DEMO-AL01,1.4235214903
2024-05-07,DEMO-AL01,1.4515874547
2024-05-08,DEMO-AL01,1.5185071505
2024-05-09,DEMO-AL01,1.5182163734
2024-05-10,DEMO-AL01,1.4847182732
2024-05-13,DEMO-AL01,1.5124581303
2024-05-14,DEMO-AL01,1.4851490798
2024-05-15,DEMO-AL01,1.4742731308
2024-05-16,DEMO-AL01,1.4896079104
2024-05-17,DEMO-AL01,1.4910813821
2024-05-20,DEMO-AL01,1.5010121542
2024-05-21,DEMO-AL01,1.4771463830
2024-05-22,DEMO-AL01,1.4482560239
2024-05-23,DEMO-AL01,1.4259129964
2024-05-24,DEMO-AL01,1.4616290544
2024-05-27,DEMO-AL01,1.4421944518
2024-05-28,DEMO-AL01,1.4354713285
2024-05-29,DEMO-AL01,1.4483970427
2024-05-30,DEMO-AL01,1.4731035088
2024-05-31,DEMO-AL01,1.4922506814
2024-06-03,DEMO-AL01,1.4945239588
2024-06-04,DEMO-AL01,1.5249287853
2024-06-05,DEMO-AL01,1.5281285721
2024-06-06,DEMO-AL01,1.4571624124
2024-06-07,DEMO-AL01,1.4243787533
2024-06-10,DEMO-AL01,1.4223935475
2024-06-11,DEMO-AL01,1.4068336052
2024-06-12,DEMO-AL01,1.4169002061
2024-06-13,DEMO-AL01,1.4567449289
2024-06-14,DEMO-AL01,1.4875819203
2024-06-17,DEMO-AL01,1.4608600576
2024-06-18,DEMO-AL01,1.4367281712
2024-06-19,DEMO-AL01,1.4303177839
2024-06-20,DEMO-AL01,1.4493435397
2024-06-21,DEMO-AL01,1.4600650928
2024-06-24,DEMO-AL01,1.4559002703
2024-06-25,DEMO-AL01,1.4571341561
2024-06-26,DEMO-AL01,1.4637152157
2024-06-27,DEMO-AL01,1.4801296494
2024-06-28,DEMO-AL01,1.4905064339
2024-07-01,DEMO-AL01,1.5103150886
2024-07-02,DEMO-AL01,1.5115888729
2024-07-03,DEMO-AL01,1.5170707738
2024-07-04,DEMO-AL01,1.4996755358
2024-07-05,DEMO-AL01,1.5508086359
2024-07-08,DEMO-AL01,1.5555505130
2024-07-09,DEMO-AL01,1.5467457456
2024-07-10,DEMO-AL01,1.5423566702
2024-07-11,DEMO-AL01,1.5190136061
2024-07-12,DEMO-AL01,1.5046758246
2024-07-15,DEMO-AL01,1.5252223665
2024-07-16,DEMO-AL01,1.5133708298
2024-07-17,DEMO-AL01,1.5001595846
2024-07-18,DEMO-AL01,1.4972205028
2024-07-19,DEMO-AL01,1.4852496437
2024-07-22,DEMO-AL01,1.5167414650
2024-07-23,DEMO-AL01,1.5426835960
2024-07-24,DEMO-AL01,1.5317593534
2024-07-25,DEMO-AL01,1.5420166934
2024-07-26,DEMO-AL01,1.5674246144
2024-07-29,DEMO-AL01,1.5704446984
2024-07-30,DEMO-AL01,1.5319595878
2024-07-31,DEMO-AL01,1.5469303780
2024-08-01,DEMO-AL01,1.5345412764
2024-08-02,DEMO-AL01,1.5492349809
2024-08-05,DEMO-AL01,1.5701495377
2024-08-06,DEMO-AL01,1.5865743609
2024-08-07,DEMO-AL01,1.5561422450
2024-08-08,DEMO-AL01,1.5940524714
2024-08-09,DEMO-AL01,1.5720574851
2024-08-12,DEMO-AL01,1.5985665057
2024-08-13,DEMO-AL01,1.6259553567
2024-08-14,DEMO-AL01,1.6259490542
2024-08-15,DEMO-AL01,1.6585410195
2024-08-16,DEMO-AL01,1.6717450458
2024-08-19,DEMO-AL01,1.7033445800
2024-08-20,DEMO-AL01,1.6690891447
2024-08-21,DEMO-AL01,1.6958461939
2024-08-22,DEMO-AL01,1.6882021731
2024-08-23,DEMO-AL01,1.7028394522
2024-08-26,DEMO-AL01,1.7198159006
2024-08-27,DEMO-AL01,1.6968885696
2024-08-28,DEMO-AL01,1.7337795620
2024-08-29,DEMO-AL01,1.7395420332
2024-08-30,DEMO-AL01,1.7673426802
2024-09-02,DEMO-AL01,1.7889176020
2024-09-03,DEMO-AL01,1.8007543479
2024-09-04,DEMO-AL01,1.8045750237
2024-09-05,DEMO-AL01,1.8476099902
2024-09-06,DEMO-AL01,1.8585640131
2024-09-09,DEMO-AL01,1.8727221770
2024-09-10,DEMO-AL01,1.9080418090
2024-09-11,DEMO-AL01,1.9197514267
2024-09-12,DEMO-AL01,1.9272653592
2024-09-13,DEMO-AL01,1.8892470238
2024-09-16,DEMO-AL01,1.8516615531
2024-09-17,DEMO-AL01,1.8573112256
2024-09-18,DEMO-AL01,1.8587695741
2024-09-19,DEMO-AL01,1.8425485877
2024-09-20,DEMO-AL01,1.9010537346
2024-09-23,DEMO-AL01,1.9305956697
2024-09-24,DEMO-AL01,1.9200186006
2024-09-25,DEMO-AL01,1.8739357785
2024-09-26,DEMO-AL01,1.8637987431
2024-09-27,DEMO-AL01,1.8365408664
2024-09-30,DEMO-AL01,1.8223432791
2024-10-01,DEMO-AL01,1.8297211291
2024-10-02,DEMO-AL01,1.8028929627
2024-10-03,DEMO-AL01,1.7612746406
2024-10-04,DEMO-AL01,1.7962499903
2024-10-07,DEMO-AL01,1.7638385718
2024-10-08,DEMO-AL01,1.7550265813
2024-10-09,DEMO-AL01,1.7526786434
2024-10-10,DEMO-AL01,1.7704071556
2024-10-11,DEMO-AL01,1.8015089256
2024-10-14,DEMO-AL01,1.7951154076
2024-10-15,DEMO-AL01,1.8002469536
2024-10-16,DEMO-AL01,1.7824339888
2024-10-17,DEMO-AL01,1.7853117071
2024-10-18,DEMO-AL01,1.7899860027
2024-10-21,DEMO-AL01,1.7643260251
2024-10-22,DEMO-AL01,1.7036127507
2024-10-23,DEMO-AL01,1.6751986777
2024-10-24,DEMO-AL01,1.6455747418
2024-10-25,DEMO-AL01,1.6532031896
2024-10-28,DEMO-AL01,1.6512801149
2024-10-29,DEMO-AL01,1.6550373024
2024-10-30,DEMO-AL01,1.6739415705
2024-10-31,DEMO-AL01,1.6666907643
2024-11-01,DEMO-AL01,1.6552076548
2024-11-04,DEMO-AL01,1.6248684129
2024-11-05,DEMO-AL01,1.6261739286
2024-11-06,DEMO-AL01,1.5987276005
2024-11-07,DEMO-AL01,1.5369816358
2024-11-08,DEMO-AL01,1.5203188013
2024-11-11,DEMO-AL01,1.5573459708
2024-11-12,DEMO-AL01,1.5489727551
2024-11-13,DEMO-AL01,1.5342431715
2024-11-14,DEMO-AL01,1.5574477736
2024-11-15,DEMO-AL01,1.5798129563
2024-11-18,DEMO-AL01,1.5596576926
2024-11-19,DEMO-AL01,1.5488151586
2024-11-20,DEMO-AL01,1.5489619038
2024-11-21,DEMO-AL01,1.5688004100
2024-11-22,DEMO-AL01,1.5653820226
2024-11-25,DEMO-AL01,1.5695671719
2024-11-26,DEMO-AL01,1.6156674824
2024-11-27,DEMO-AL01,1.5801965799
2024-11-28,DEMO-AL01,1.6126092526
2024-11-29,DEMO-AL01,1.6129149690
2024-12-02,DEMO-AL01,1.6125401330
2024-12-03,DEMO-AL01,1.6031983578
2024-12-04,DEMO-AL01,1.6222122876
2024-12-05,DEMO-AL01,1.6125085430
2024-12-06,DEMO-AL01,1.5900534646
2024-12-09,DEMO-AL01,1.6273113116
2024-12-10,DEMO-AL01,1.6427514164
2024-12-11,DEMO-AL01,1.6384166980
2024-12-12,DEMO-AL01,1.6613933146
2024-12-13,DEMO-AL01,1.6560836946
2024-12-16,DEMO-AL01,1.6599844977
2024-12-17,DEMO-AL01,1.6792937768
2024-12-18,DEMO-AL01,1.6971580426
2024-12-19,DEMO-AL01,1.7213914482
2024-12-20,DEMO-AL01,1.7097766785
2024-12-23,DEMO-AL01,1.7523157727
2024-12-24,DEMO-AL01,1.7652114643
2024-12-25,DEMO-AL01,1.7905656633
2024-12-26,DEMO-AL01,1.8007741796
2024-12-27,DEMO-AL01,1.8132570140
2024-12-30,DEMO-AL01,1.8220276427
2024-12-31,DEMO-AL01,1.8500290765
2025-01-01,DEMO-AL01,1.8020916239
2025-01-02,DEMO-AL01,1.7756765250
2025-01-03,DEMO-AL01,1.7316138926
2025-01-06,DEMO-AL01,1.7125695361
2025-01-07,DEMO-AL01,1.7190793589
2025-01-08,DEMO-AL01,1.7707914460
2025-01-09,DEMO-AL01,1.7628267798
2025-01-10,DEMO-AL01,1.7780768262
2025-01-13,DEMO-AL01,1.8007958223
2025-01-14,DEMO-AL01,1.8269614666
2025-01-15,DEMO-AL01,1.8458004042
2025-01-16,DEMO-AL01,1.8270450356
2025-01-17,DEMO-AL01,1.8439229135
2025-01-20,DEMO-AL01,1.8372760714
2025-01-21,DEMO-AL01,1.8617553421
2025-01-22,DEMO-AL01,1.8509062795
2025-01-23,DEMO-AL01,1.8686437205
2025-01-24,DEMO-AL01,1.8065703714
2025-01-27,DEMO-AL01,1.8311851047
2025-01-28,DEMO-AL01,1.8113553586
2025-01-29,DEMO-AL01,1.7855484694
2025-01-30,DEMO-AL01,1.8144823160
2025-01-31,DEMO-AL01,1.8379072077
2025-02-03,DEMO-AL01,1.8018705814
2025-02-04,DEMO-AL01,1.7654839588
2025-02-05,DEMO-AL01,1.8186423411
2025-02-06,DEMO-AL01,1.7838942368
2025-02-07,DEMO-AL01,1.8032989164
2025-02-10,DEMO-AL01,1.8327028191
2025-02-11,DEMO-AL01,1.8109405918
2025-02-12,DEMO-AL01,1.7642973133
2025-02-13,DEMO-AL01,1.7485936238
2025-02-14,DEMO-AL01,1.7337750096
2025-02-17,DEMO-AL01,1.7549555976
2025-02-18,DEMO-AL01,1.7408043487
2025-02-19,DEMO-AL01,1.7349989978
2025-02-20,DEMO-AL01,1.7529735617
2025-02-21,DEMO-AL01,1.7110278541
2025-02-24,DEMO-AL01,1.6975088379
2025-02-25,DEMO-AL01,1.7221277778
2025-02-26,DEMO-AL01,1.7512947774
2025-02-27,DEMO-AL01,1.7558337573
2025-02-28,DEMO-AL01,1.7539375009
2025-03-03,DEMO-AL01,1.7240349936
2025-03-04,DEMO-AL01,1.6866947767
2025-03-05,DEMO-AL01,1.6735836577
2025-03-06,DEMO-AL01,1.6363039430
2025-03-07,DEMO-AL01,1.6547976166
2025-03-10,DEMO-AL01,1.6412925594
2025-03-11,DEMO-AL01,1.6396581347
2025-03-12,DEMO-AL01,1.6273688215
2025-03-13,DEMO-AL01,1.6167103578
2025-03-14,DEMO-AL01,1.6154409183
2025-03-17,DEMO-AL01,1.6051232204
2025-03-18,DEMO-AL01,1.6040416058
2025-03-19,DEMO-AL01,1.6023262084
2025-03-20,DEMO-AL01,1.5669063029
2025-03-21,DEMO-AL01,1.5752975695
2025-03-24,DEMO-AL01,1.5739986342
2025-03-25,DEMO-AL01,1.5749681014
2025-03-26,DEMO-AL01,1.5571490273
2025-03-27,DEMO-AL01,1.5565974907
2025-03-28,DEMO-AL01,1.5614500779
2025-03-31,DEMO-AL01,1.5233600225
2025-04-01,DEMO-AL01,1.4924051882
2025-04-02,DEMO-AL01,1.4957256496
2025-04-03,DEMO-AL01,1.5323107325
2025-04-04,DEMO-AL01,1.5265277679
2025-04-07,DEMO-AL01,1.5541259995
2025-04-08,DEMO-AL01,1.5500232909
2025-04-09,DEMO-AL01,1.5647431490
2025-04-10,DEMO-AL01,1.5295573124
2025-04-11,DEMO-AL01,1.5269375764
2025-04-14,DEMO-AL01,1.5339610652
2025-04-15,DEMO-AL01,1.5270944804
2025-04-16,DEMO-AL01,1.5430347172
2025-04-17,DEMO-AL01,1.5243291436
2025-04-18,DEMO-AL01,1.5220202591
2025-04-21,DEMO-AL01,1.5135239763
2025-04-22,DEMO-AL01,1.4750162067
2025-04-23,DEMO-AL01,1.4678430122
2025-04-24,DEMO-AL01,1.4939699513
2025-04-25,DEMO-AL01,1.5012480186
2025-04-28,DEMO-AL01,1.5153789090
2025-04-29,DEMO-AL01,1.5004182987
2025-04-30,DEMO-AL01,1.5112429360
2025-05-01,DEMO-AL01,1.4838401825
2025-05-02,DEMO-AL01,1.4476754939
2025-05-05,DEMO-AL01,1.4559383276
2025-05-06,DEMO-AL01,1.4328389530
2025-05-07,DEMO-AL01,1.4390078320
2025-05-08,DEMO-AL01,1.4561613333
2025-05-09,DEMO-AL01,1.4215516284
2025-05-12,DEMO-AL01,1.3706737416
2025-05-13,DEMO-AL01,1.3908387698
2025-05-14,DEMO-AL01,1.3888837676
2025-05-15,DEMO-AL01,1.3808372410
2025-05-16,DEMO-AL01,1.3895586221
2025-05-19,DEMO-AL01,1.3966264034
2025-05-20,DEMO-AL01,1.3635389135
2025-05-21,DEMO-AL01,1.3576723502
2025-05-22,DEMO-AL01,1.3800734857
2025-05-23,DEMO-AL01,1.3952316269
2025-05-26,DEMO-AL01,1.4207213227
2025-05-27,DEMO-AL01,1.4267092151
2025-05-28,DEMO-AL01,1.4181229860
2025-05-29,DEMO-AL01,1.4039174271
2025-05-30,DEMO-AL01,1.3918520084
2025-06-02,DEMO-AL01,1.4145193364
2025-06-03,DEMO-AL01,1.4278405691
2025-06-04,DEMO-AL01,1.3925905376
2025-06-05,DEMO-AL01,1.3664397170
2025-06-06,DEMO-AL01,1.3961110788
2025-06-09,DEMO-AL01,1.3924172123
2025-06-10,DEMO-AL01,1.3769142974
2025-06-11,DEMO-AL01,1.3596636113
2025-06-12,DEMO-AL01,1.3752566480
2025-06-13,DEMO-AL01,1.3854302959
2025-06-16,DEMO-AL01,1.3703928405
2025-06-17,DEMO-AL01,1.3585867565
2025-06-18,DEMO-AL01,1.3717557139
2025-06-19,DEMO-AL01,1.3705454562
2025-06-20,DEMO-AL01,1.3711505110
2025-06-23,DEMO-AL01,1.3596939283
2025-06-24,DEMO-AL01,1.3706995190
2025-06-25,DEMO-AL01,1.3676468118
2025-06-26,DEMO-AL01,1.4037320768
2025-06-27,DEMO-AL01,1.4252394198
2025-06-30,DEMO-AL01,1.3876527353
2025-07-01,DEMO-AL01,1.4158133602
2025-07-02,DEMO-AL01,1.3859551720
2025-07-03,DEMO-AL01,1.3669832444
2025-07-04,DEMO-AL01,1.3686764963
2025-07-07,DEMO-AL01,1.3558905889
2025-07-08,DEMO-AL01,1.3397483579
2025-07-09,DEMO-AL01,1.3295676424
2025-07-10,DEMO-AL01,1.3444858408
2025-07-11,DEMO-AL01,1.3551724713
2025-07-14,DEMO-AL01,1.3331903434
2025-07-15,DEMO-AL01,1.3297527034
2025-07-16,DEMO-AL01,1.3389378957
2025-07-17,DEMO-AL01,1.3364861473
2025-07-18,DEMO-AL01,1.3606405101
2025-07-21,DEMO-AL01,1.3764739957
2025-07-22,DEMO-AL01,1.3805690549
2025-07-23,DEMO-AL01,1.3983001029
2025-07-24,DEMO-AL01,1.4126843816
2025-07-25,DEMO-AL01,1.3965086857
2025-07-28,DEMO-AL01,1.3827575269
2025-07-29,DEMO-AL01,1.3869514753
2025-07-30,DEMO-AL01,1.3753161857
2025-07-31,DEMO-AL01,1.4041538057
2025-08-01,DEMO-AL01,1.3800564953
2025-08-04,DEMO-AL01,1.3634746250
2025-08-05,DEMO-AL01,1.3546105553
2025-08-06,DEMO-AL01,1.3556541174
2025-08-07,DEMO-AL01,1.3317321370
2025-08-08,DEMO-AL01,1.3144161952
2025-08-11,DEMO-AL01,1.2841294485
2025-08-12,DEMO-AL01,1.2717273764
2025-08-13,DEMO-AL01,1.2567994033
2025-08-14,DEMO-AL01,1.2915163649
2025-08-15,DEMO-AL01,1.2603228594
2025-08-18,DEMO-AL01,1.2551543373
2025-08-19,DEMO-AL01,1.2249441547
2025-08-20,DEMO-AL01,1.1867566129
2025-08-21,DEMO-AL01,1.1878063392
2025-08-22,DEMO-AL01,1.1770858268
2025-08-25,DEMO-AL01,1.1864420175
2025-08-26,DEMO-AL01,1.1814137913
2025-08-27,DEMO-AL01,1.1939859007
2025-08-28,DEMO-AL01,1.1673243189
2025-08-29,DEMO-AL01,1.1731696927
2025-09-01,DEMO-AL01,1.1905170246
2025-09-02,DEMO-AL01,1.2163211115
2025-09-03,DEMO-AL01,1.2186643328
2025-09-04,DEMO-AL01,1.1897282787
2025-09-05,DEMO-AL01,1.1543177568
2025-09-08,DEMO-AL01,1.1676689633
2025-09-09,DEMO-AL01,1.1880105514
2025-09-10,DEMO-AL01,1.2218809635
2025-09-11,DEMO-AL01,1.2388887059
2025-09-12,DEMO-AL01,1.2394525454
2025-09-15,DEMO-AL01,1.2195016569
2025-09-16,DEMO-AL01,1.2051645358
2025-09-17,DEMO-AL01,1.1950200679
2025-09-18,DEMO-AL01,1.2114735647
2025-09-19,DEMO-AL01,1.2178578581
2025-09-22,DEMO-AL01,1.2343462718
2025-09-23,DEMO-AL01,1.2382902744
2025-09-24,DEMO-AL01,1.2233322079
2025-09-25,DEMO-AL01,1.2223552024
2025-09-26,DEMO-AL01,1.2130443542
2025-09-29,DEMO-AL01,1.2136223173
2025-09-30,DEMO-AL01,1.2058959040
2025-10-01,DEMO-AL01,1.2107741042
2025-10-02,DEMO-AL01,1.1952511783
2025-10-03,DEMO-AL01,1.1999370901
2025-10-06,DEMO-AL01,1.1963034243
2025-10-07,DEMO-AL01,1.1904491440
2025-10-08,DEMO-AL01,1.1765260011
2025-10-09,DEMO-AL01,1.1527543089
2025-10-10,DEMO-AL01,1.1673238074
2025-10-13,DEMO-AL01,1.1584869584
2025-10-14,DEMO-AL01,1.1950659072
2025-10-15,DEMO-AL01,1.2152591798
2025-10-16,DEMO-AL01,1.2414156883
2025-10-17,DEMO-AL01,1.2207075444
2025-10-20,DEMO-AL01,1.2146444369
2025-10-21,DEMO-AL01,1.2152639878
2025-10-22,DEMO-AL01,1.1917199672
2025-10-23,DEMO-AL01,1.2277623411
2025-10-24,DEMO-AL01,1.2354697374
2025-10-27,DEMO-AL01,1.2359371807
2025-10-28,DEMO-AL01,1.2241608398
2025-10-29,DEMO-AL01,1.2215954312
2025-10-30,DEMO-AL01,1.2179739339
2025-10-31,DEMO-AL01,1.2402508743
2025-11-03,DEMO-AL01,1.2114278341
2025-11-04,DEMO-AL01,1.1840101283
2025-11-05,DEMO-AL01,1.2076582560
2025-11-06,DEMO-AL01,1.2103739753
2025-11-07,DEMO-AL01,1.2156702339
2025-11-10,DEMO-AL01,1.2590829419
2025-11-11,DEMO-AL01,1.2486140722
2025-11-12,DEMO-AL01,1.2532344292
2025-11-13,DEMO-AL01,1.2616918454
2025-11-14,DEMO-AL01,1.2861242034
2025-11-17,DEMO-AL01,1.3226495999
2025-11-18,DEMO-AL01,1.3219175856
2025-11-19,DEMO-AL01,1.3012156625
2025-11-20,DEMO-AL01,1.2978967801
2025-11-21,DEMO-AL01,1.2990593212
2025-11-24,DEMO-AL01,1.3267641473
2025-11-25,DEMO-AL01,1.3274146966
2025-11-26,DEMO-AL01,1.3414620320
2025-11-27,DEMO-AL01,1.3568562385
2025-11-28,DEMO-AL01,1.4057789611
2025-12-01,DEMO-AL01,1.3828600817
2025-12-02,DEMO-AL01,1.3795322596
2025-12-03,DEMO-AL01,1.4150492921
2025-12-04,DEMO-AL01,1.4346574537
2025-12-05,DEMO-AL01,1.4171113273
2025-12-08,DEMO-AL01,1.4091610729
2025-12-09,DEMO-AL01,1.4390562314
2025-12-10,DEMO-AL01,1.4073650994
2025-12-11,DEMO-AL01,1.4157668500
2025-12-12,DEMO-AL01,1.4120147339
2025-12-15,DEMO-AL01,1.4205621428
2025-12-16,DEMO-AL01,1.4707084145
2025-12-17,DEMO-AL01,1.4625878717
2025-12-18,DEMO-AL01,1.5038299953
2025-12-19,DEMO-AL01,1.5049266088
2025-12-22,DEMO-AL01,1.5088002151
2025-12-23,DEMO-AL01,1.5532850867
2025-12-24,DEMO-AL01,1.5523321475
2025-12-25,DEMO-AL01,1.5410001887
2025-12-26,DEMO-AL01,1.5344816229
2025-12-29,DEMO-AL01,1.5616571567
2025-12-30,DEMO-AL01,1.5524291998
2025-12-31,DEMO-AL01,1.5571941616
2026-01-01,DEMO-AL01,1.5552943140
2026-01-02,DEMO-AL01,1.5580883069
2026-01-05,DEMO-AL01,1.5297860259
2026-01-06,DEMO-AL01,1.5611937087
2026-01-07,DEMO-AL01,1.5521269577
2026-01-08,DEMO-AL01,1.5517984126
2026-01-09,DEMO-AL01,1.5045706293
2026-01-12,DEMO-AL01,1.5050313838
2026-01-13,DEMO-AL01,1.5280014409
2026-01-14,DEMO-AL01,1.5442948179
2026-01-15,DEMO-AL01,1.5820270405
2026-01-16,DEMO-AL01,1.6152685111
2026-01-19,DEMO-AL01,1.5771088344
2026-01-20,DEMO-AL01,1.5916637286
2026-01-21,DEMO-AL01,1.5898224904
2026-01-22,DEMO-AL01,1.6186172571
2026-01-23,DEMO-AL01,1.6022117765
2026-01-26,DEMO-AL01,1.5443801680
